feature_a,feature_b,association,absolute_association,method
ENTRANCES_MEDI,LIVINGAPARTMENTS_AVG,0.5314225543562624,0.5314225543562624,Spearman rho on observed values
POS_INSTALLMENT_COUNT_MEAN,PREV_CREDIT_MEAN,0.5311930762512861,0.5311930762512861,Spearman rho on observed values
POS_ACTIVE_MONTH_COUNT,POS_INSTALLMENT_COUNT_MEAN,0.531101353542472,0.531101353542472,Spearman rho on observed values
INST_PAYMENT_COUNT,INST_SHORT_PAYMENT_COUNT,0.5310044329941889,0.5310044329941889,Spearman rho on observed values
INST_LATE_PAYMENT_COUNT,POS_DPD_MEAN,0.530974005596845,0.530974005596845,Spearman rho on observed values
INST_LATE_PAYMENT_COUNT,POS_DPD_MONTH_RATE,0.5309034731281914,0.5309034731281914,Spearman rho on observed values
POS_COMPLETED_MONTH_COUNT,PREV_CONSUMER_LOAN_COUNT,0.5291727883431012,0.5291727883431012,Spearman rho on observed values
APARTMENTS_MEDI,ENTRANCES_MODE,0.5290823068515732,0.5290823068515732,Spearman rho on observed values
CC_PAYMENT_TOTAL_SUM,INST_DUE_SUM,0.5290681558555521,0.5290681558555521,Spearman rho on observed values
INST_LATE_PAYMENT_RATE,POS_DPD_MONTH_RATE,0.5282118183867159,0.5282118183867159,Spearman rho on observed values
POS_CONTRACT_COUNT,PREV_CASH_LOAN_COUNT,0.5273416647857267,0.5273416647857267,Spearman rho on observed values
ENTRANCES_MODE,LIVINGAPARTMENTS_MODE,0.5269045420657243,0.5269045420657243,Spearman rho on observed values
PREV_ANNUITY_TO_CREDIT_MEAN,PREV_CREDIT_MEAN,-0.5268176702644947,0.5268176702644947,Spearman rho on observed values
POS_INSTALLMENT_COUNT_MEAN,PREV_APPLICATION_AMOUNT_MAX,0.5264937516080761,0.5264937516080761,Spearman rho on observed values
AMT_ANNUITY,CREDIT_TO_INCOME,0.5262491474872788,0.5262491474872788,Spearman rho on observed values
CC_DPD_DEF_MONTH_COUNT,INST_UNIQUE_NUMBER_COUNT,0.5261961816116072,0.5261961816116072,Spearman rho on observed values
PREV_ANNUITY_MAX,PREV_PAYMENT_COUNT_MAX,0.5258743354785523,0.5258743354785523,Spearman rho on observed values
PREV_CREDIT_SUM,PREV_REFUSED_COUNT,0.5255747727092559,0.5255747727092559,Spearman rho on observed values
INST_LATE_PAYMENT_RATE,POS_DPD_MEAN,0.525415805173997,0.525415805173997,Spearman rho on observed values
INST_PAID_SUM,POS_FUTURE_INSTALLMENTS_MEAN,0.525290513220719,0.525290513220719,Spearman rho on observed values
INST_LATE_PAYMENT_RATE,POS_DPD_MONTH_COUNT,0.5251616272879351,0.5251616272879351,Spearman rho on observed values
CC_DPD_MONTH_COUNT,CC_MONTH_COUNT,0.5243201975582769,0.5243201975582769,Spearman rho on observed values
CC_ACTIVE_MONTH_COUNT,CC_DPD_MONTH_COUNT,0.5242109794747004,0.5242109794747004,Spearman rho on observed values
POS_INSTALLMENT_COUNT_MAX,PREV_APPLICATION_AMOUNT_MEAN,0.5240794526930987,0.5240794526930987,Spearman rho on observed values
PREV_REFUSAL_RATE,PREV_UNIQUE_APPLICATION_COUNT,0.5238583002781034,0.5238583002781034,Spearman rho on observed values
PREV_APPLICATION_COUNT,PREV_REFUSAL_RATE,0.5238583002781034,0.5238583002781034,Spearman rho on observed values
INST_LATE_PAYMENT_RATE,POS_DPD_SUM,0.5237169955733796,0.5237169955733796,Spearman rho on observed values
INST_PAYMENT_COUNT,INST_SHORTFALL_SUM,0.523680068915103,0.523680068915103,Spearman rho on observed values
PREV_APPROVED_COUNT,PREV_CREDIT_MAX,0.5236515771043025,0.5236515771043025,Spearman rho on observed values
INST_SHORTFALL_SUM,POS_DPD_MONTH_COUNT,0.5236043223976835,0.5236043223976835,Spearman rho on observed values
INST_PAYMENT_COUNT,POS_OLDEST_MONTH,-0.5231835139117446,0.5231835139117446,Spearman rho on observed values
POS_COMPLETED_MONTH_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5230689342194252,0.5230689342194252,Spearman rho on observed values
POS_CONTRACT_COUNT,PREV_MIDDLE_YIELD_COUNT,0.5224804022950439,0.5224804022950439,Spearman rho on observed values
CC_DPD_MONTH_COUNT,CC_OLDEST_MONTH,-0.5221061664360277,0.5221061664360277,Spearman rho on observed values
CC_DPD_MONTH_RATE,INST_UNIQUE_NUMBER_COUNT,0.5218488642679023,0.5218488642679023,Spearman rho on observed values
PREV_DAYS_SINCE_DECISION_MEAN,PREV_RECENT_24M_COUNT,-0.5209093497482791,0.5209093497482791,Spearman rho on observed values
INST_DAYS_SINCE_DUE_MAX,POS_COMPLETED_MONTH_COUNT,0.5208856521989246,0.5208856521989246,Spearman rho on observed values
POS_FUTURE_INSTALLMENTS_MEAN,PREV_CREDIT_MEAN,0.5208649136659452,0.5208649136659452,Spearman rho on observed values
INST_LATE_PAYMENT_RATE,POS_DPD_MAX,0.5207943105712733,0.5207943105712733,Spearman rho on observed values
APARTMENTS_AVG,ENTRANCES_MODE,0.5202116423124291,0.5202116423124291,Spearman rho on observed values
BUREAU_ACTIVE_COUNT,BUREAU_DAYS_SINCE_CREDIT_MIN,-0.5198346336591727,0.5198346336591727,Spearman rho on observed values
CC_DPD_DEF_MONTH_RATE,INST_UNIQUE_NUMBER_COUNT,0.5195518868304879,0.5195518868304879,Spearman rho on observed values
CC_DPD_MAX,INST_UNIQUE_NUMBER_COUNT,0.5192512795753315,0.5192512795753315,Spearman rho on observed values
CC_PAYMENT_TOTAL_SUM,INST_PAID_SUM,0.5191309003030182,0.5191309003030182,Spearman rho on observed values
INST_SHORTFALL_SUM,POS_DPD_SUM,0.5189608625010451,0.5189608625010451,Spearman rho on observed values
BUREAU_CLOSED_COUNT,BUREAU_CREDIT_SUM,0.5181996781871395,0.5181996781871395,Spearman rho on observed values
INST_LATE_DAYS_MAX,INST_PAYMENT_COUNT,0.5178774490762048,0.5178774490762048,Spearman rho on observed values
INST_CONTRACT_COUNT,PREV_MIDDLE_YIELD_COUNT,0.5163555240941281,0.5163555240941281,Spearman rho on observed values
POS_MONTH_COUNT,PREV_CASH_LOAN_COUNT,0.5161675048352091,0.5161675048352091,Spearman rho on observed values
CC_DPD_DEF_MONTH_COUNT,CC_MONTH_COUNT,0.5158833377580159,0.5158833377580159,Spearman rho on observed values
CC_DPD_MEAN,INST_UNIQUE_NUMBER_COUNT,0.5158188475521204,0.5158188475521204,Spearman rho on observed values
INST_SHORTFALL_MEAN,POS_DPD_MONTH_COUNT,0.5156559823722366,0.5156559823722366,Spearman rho on observed values
INST_LATE_PAYMENT_COUNT,INST_RECENT_12M_LATE_COUNT,0.5153957790845068,0.5153957790845068,Spearman rho on observed values
INST_DUE_SUM,POS_FUTURE_INSTALLMENTS_MEAN,0.515270682908135,0.515270682908135,Spearman rho on observed values
BUREAU_ACTIVE_RATE,BUREAU_CLOSED_COUNT,-0.5152523403670447,0.5152523403670447,Spearman rho on observed values
INST_SHORTFALL_SUM,POS_DPD_MAX,0.51507633877446,0.51507633877446,Spearman rho on observed values
POS_COMPLETED_MONTH_COUNT,POS_FUTURE_INSTALLMENTS_MIN,-0.514405424798041,0.514405424798041,Spearman rho on observed values
BUREAU_ACTIVE_COUNT,BUREAU_DEBT_MEAN,0.5143461010063113,0.5143461010063113,Spearman rho on observed values
CC_ACTIVE_MONTH_COUNT,CC_DPD_DEF_MONTH_COUNT,0.5140402267686511,0.5140402267686511,Spearman rho on observed values
INST_PAYMENT_COUNT,PREV_CASH_LOAN_COUNT,0.5138266496987777,0.5138266496987777,Spearman rho on observed values
PREV_MIDDLE_YIELD_COUNT,PREV_UNIQUE_APPLICATION_COUNT,0.5136147773022268,0.5136147773022268,Spearman rho on observed values
PREV_APPLICATION_COUNT,PREV_MIDDLE_YIELD_COUNT,0.5136147773022268,0.5136147773022268,Spearman rho on observed values
INST_UNIQUE_NUMBER_COUNT,PREV_PAYMENT_COUNT_MAX,0.5135958707517227,0.5135958707517227,Spearman rho on observed values
CC_DPD_DEF_MONTH_COUNT,CC_OLDEST_MONTH,-0.5133474001564564,0.5133474001564564,Spearman rho on observed values
INST_SHORTFALL_SUM,POS_DPD_MONTH_RATE,0.5133447881486196,0.5133447881486196,Spearman rho on observed values
INST_SHORTFALL_SUM,POS_DPD_MEAN,0.5129741646968895,0.5129741646968895,Spearman rho on observed values
FLOORSMIN_AVG,LIVINGAREA_AVG,0.5125796179806862,0.5125796179806862,Spearman rho on observed values
INST_SHORTFALL_MEAN,POS_DPD_MONTH_RATE,0.5124038037248622,0.5124038037248622,Spearman rho on observed values
INST_SHORTFALL_MEAN,POS_DPD_SUM,0.5122034604644722,0.5122034604644722,Spearman rho on observed values
POS_ACTIVE_MONTH_COUNT,PREV_CASH_LOAN_COUNT,0.5119243899888916,0.5119243899888916,Spearman rho on observed values
FLOORSMIN_AVG,LIVINGAREA_MEDI,0.5116212055898021,0.5116212055898021,Spearman rho on observed values
FLOORSMIN_MEDI,LIVINGAREA_MEDI,0.5109233167318216,0.5109233167318216,Spearman rho on observed values
POS_CONTRACT_COUNT,PREV_HIGH_YIELD_COUNT,0.5106870333265885,0.5106870333265885,Spearman rho on observed values
INST_SHORTFALL_MEAN,POS_DPD_MEAN,0.5103761507294657,0.5103761507294657,Spearman rho on observed values
PREV_DAYS_SINCE_DECISION_MEAN,PREV_RECENT_12M_COUNT,-0.5102826689767075,0.5102826689767075,Spearman rho on observed values
POS_ACTIVE_MONTH_COUNT,PREV_CREDIT_MAX,0.5102545955965775,0.5102545955965775,Spearman rho on observed values
POS_MONTH_COUNT,PREV_CREDIT_MAX,0.5098518596406103,0.5098518596406103,Spearman rho on observed values
FLOORSMIN_MEDI,LIVINGAREA_AVG,0.5098217673858871,0.5098217673858871,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,INST_PAID_SUM,0.509180686967278,0.509180686967278,Spearman rho on observed values
PREV_APPLICATION_COUNT,PREV_CONSUMER_LOAN_COUNT,0.5089385170639568,0.5089385170639568,Spearman rho on observed values
PREV_CONSUMER_LOAN_COUNT,PREV_UNIQUE_APPLICATION_COUNT,0.5089385170639568,0.5089385170639568,Spearman rho on observed values
CC_UTILIZATION_MEAN,INST_UNIQUE_NUMBER_COUNT,0.5088086727529936,0.5088086727529936,Spearman rho on observed values
INST_SHORTFALL_MEAN,POS_DPD_MAX,0.508802543643418,0.508802543643418,Spearman rho on observed values
CC_DPD_MEAN,INST_LATE_DAYS_MAX,0.5066939437298763,0.5066939437298763,Spearman rho on observed values
CC_DPD_DEF_MONTH_RATE,CC_MONTH_COUNT,0.50663198958724,0.50663198958724,Spearman rho on observed values
BUREAU_DAYS_SINCE_CREDIT_MEAN,BUREAU_DAYS_SINCE_CREDIT_MIN,0.5065277677999138,0.5065277677999138,Spearman rho on observed values
POS_OLDEST_MONTH,PREV_APPROVED_COUNT,-0.5065219366098435,0.5065219366098435,Spearman rho on observed values
PREV_APPROVED_COUNT,PREV_HIGH_YIELD_COUNT,0.5062780283837954,0.5062780283837954,Spearman rho on observed values
CC_ACTIVE_MONTH_COUNT,CC_DPD_MONTH_RATE,0.5059775882940272,0.5059775882940272,Spearman rho on observed values
CC_DPD_MONTH_RATE,CC_MONTH_COUNT,0.5054578159907303,0.5054578159907303,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,INST_DUE_SUM,0.5053920165351132,0.5053920165351132,Spearman rho on observed values
CC_ACTIVE_MONTH_COUNT,CC_DPD_DEF_MONTH_RATE,0.5052310927547463,0.5052310927547463,Spearman rho on observed values
POS_LATEST_MONTH,PREV_RECENT_24M_COUNT,0.5047078574624768,0.5047078574624768,Spearman rho on observed values
INST_CONTRACT_COUNT,PREV_HIGH_YIELD_COUNT,0.5045664986811027,0.5045664986811027,Spearman rho on observed values
CC_DPD_DEF_MONTH_RATE,CC_OLDEST_MONTH,-0.5041170934322985,0.5041170934322985,Spearman rho on observed values
POS_INSTALLMENT_COUNT_MEAN,POS_MONTH_COUNT,0.5039757315390051,0.5039757315390051,Spearman rho on observed values
CC_DPD_MONTH_RATE,INST_LATE_DAYS_MAX,0.5038484716767839,0.5038484716767839,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,PREV_CREDIT_MAX,0.5034220043937255,0.5034220043937255,Spearman rho on observed values
CC_ACTIVE_MONTH_COUNT,CC_DPD_MAX,0.5033421426355187,0.5033421426355187,Spearman rho on observed values
INST_DAYS_SINCE_DUE_MAX,PREV_APPROVED_COUNT,0.5032868285463018,0.5032868285463018,Spearman rho on observed values
CC_DPD_MONTH_RATE,CC_OLDEST_MONTH,-0.5032687225051615,0.5032687225051615,Spearman rho on observed values
CC_DPD_MAX,CC_MONTH_COUNT,0.5031625128449009,0.5031625128449009,Spearman rho on observed values
CC_DPD_MAX,INST_LATE_DAYS_MAX,0.5027989278802547,0.5027989278802547,Spearman rho on observed values
INST_CONTRACT_COUNT,PREV_CREDIT_MAX,0.5026672162629703,0.5026672162629703,Spearman rho on observed values
INST_CONTRACT_COUNT,INST_UNIQUE_NUMBER_COUNT,0.5023480749896223,0.5023480749896223,Spearman rho on observed values
PREV_APPLICATION_AMOUNT_MAX,PREV_APPROVED_COUNT,0.5022422097437577,0.5022422097437577,Spearman rho on observed values
CC_ACTIVE_MONTH_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5019003315771595,0.5019003315771595,Spearman rho on observed values
CC_DPD_MONTH_COUNT,INST_LATE_DAYS_MAX,0.5018757998148918,0.5018757998148918,Spearman rho on observed values
INST_PAYMENT_COUNT,INST_SHORTFALL_MAX,0.5013324537103167,0.5013324537103167,Spearman rho on observed values
CC_DPD_MAX,CC_OLDEST_MONTH,-0.5010959489476279,0.5010959489476279,Spearman rho on observed values
INST_UNIQUE_NUMBER_COUNT,PREV_CREDIT_SUM,0.5006753251688135,0.5006753251688135,Spearman rho on observed values
